"demScen,CLT_cap_mult,Region,Year,Harvest_Mm3_per_year"
"DU10",",",1.100000,",","Kenora",",","2022",",",5.82290737
"DU10",",",1.100000,",","Kenora",",","2023",",",5.40186849
"DU10",",",1.100000,",","Kenora",",","2024",",",5.36309066
"DU10",",",1.100000,",","Kenora",",","2025",",",5.51749743
"DU10",",",1.100000,",","Kenora",",","2026",",",5.07883333
"DU10",",",1.100000,",","Kenora",",","2027",",",5.54106452
"DU10",",",1.100000,",","Kenora",",","2028",",",5.43859875
"DU10",",",1.100000,",","Kenora",",","2029",",",5.62834087
"DU10",",",1.100000,",","Kenora",",","2030",",",5.47896092
"DU10",",",1.100000,",","Nipissing",",","2020",",",15.58846578
"DU10",",",1.100000,",","Nipissing",",","2021",",",14.43722677
"DU10",",",1.100000,",","Nipissing",",","2022",",",13.52849202
"DU10",",",1.100000,",","Nipissing",",","2023",",",15.51058455
"DU10",",",1.100000,",","Nipissing",",","2024",",",13.94825848
"DU10",",",1.100000,",","Nipissing",",","2025",",",16.22810851
"DU10",",",1.100000,",","Nipissing",",","2026",",",13.99868052
"DU10",",",1.100000,",","Nipissing",",","2027",",",14.01168074
"DU10",",",1.100000,",","Nipissing",",","2028",",",14.36447461
"DU10",",",1.100000,",","Nipissing",",","2029",",",14.64520181
"DU10",",",1.100000,",","Nipissing",",","2030",",",14.87610658
"DU10",",",1.100000,",","Algonquin",",","2020",",",9.15602730
"DU10",",",1.100000,",","Algonquin",",","2021",",",9.04887541
"DU10",",",1.100000,",","Algonquin",",","2022",",",8.69994280
"DU10",",",1.100000,",","Algonquin",",","2023",",",8.93885472
"DU10",",",1.100000,",","Algonquin",",","2024",",",8.82485525
"DU10",",",1.100000,",","Algonquin",",","2025",",",8.89221468
"DU10",",",1.100000,",","Algonquin",",","2026",",",8.87714010
"DU10",",",1.100000,",","Algonquin",",","2027",",",9.18204917
"DU10",",",1.100000,",","Algonquin",",","2028",",",9.48105982
"DU10",",",1.100000,",","Algonquin",",","2029",",",9.15273480
"DU10",",",1.100000,",","Algonquin",",","2030",",",8.16151815
